Date,price,year,region
8/14/16,1.67,2016,Chicago
8/7/16,1.68,2016,Chicago
7/31/16,1.68,2016,Chicago
7/24/16,1.66,2016,Chicago
7/17/16,1.51,2016,Chicago
7/10/16,1.53,2016,Chicago
7/3/16,1.23,2016,Chicago
6/26/16,1.18,2016,Chicago
6/19/16,1.2,2016,Chicago
6/12/16,1.3,2016,Chicago
6/5/16,1.2,2016,Chicago
5/29/16,1.15,2016,Chicago
5/22/16,1.11,2016,Chicago
5/15/16,1.04,2016,Chicago
5/8/16,0.97,2016,Chicago
5/1/16,1,2016,Chicago
4/24/16,1.08,2016,Chicago
4/17/16,1.08,2016,Chicago
4/10/16,1.11,2016,Chicago
4/3/16,1.15,2016,Chicago
3/27/16,0.9,2016,Chicago
3/20/16,1.11,2016,Chicago
3/13/16,1,2016,Chicago
3/6/16,1.13,2016,Chicago
2/28/16,1.15,2016,Chicago
2/21/16,1.09,2016,Chicago
2/14/16,1,2016,Chicago
2/7/16,0.82,2016,Chicago
1/31/16,1.12,2016,Chicago
1/24/16,1.01,2016,Chicago
1/17/16,1.11,2016,Chicago
1/10/16,1.08,2016,Chicago
1/3/16,0.93,2016,Chicago
12/25/16,0.82,2016,CincinnatiDayton
12/18/16,0.99,2016,CincinnatiDayton
12/11/16,0.77,2016,CincinnatiDayton
12/4/16,0.7,2016,CincinnatiDayton
11/27/16,1.09,2016,CincinnatiDayton
11/20/16,0.98,2016,CincinnatiDayton
11/13/16,1.07,2016,CincinnatiDayton
11/6/16,1.08,2016,CincinnatiDayton
10/30/16,1.02,2016,CincinnatiDayton
10/23/16,0.96,2016,CincinnatiDayton
10/16/16,1.07,2016,CincinnatiDayton
10/9/16,1.01,2016,CincinnatiDayton
10/2/16,1.03,2016,CincinnatiDayton
9/25/16,1.09,2016,CincinnatiDayton
9/18/16,0.96,2016,CincinnatiDayton
9/11/16,1.04,2016,CincinnatiDayton
9/4/16,1.12,2016,CincinnatiDayton
8/28/16,1.13,2016,CincinnatiDayton
8/21/16,1.07,2016,CincinnatiDayton
8/14/16,1.03,2016,CincinnatiDayton
8/7/16,1.03,2016,CincinnatiDayton
7/31/16,1.07,2016,CincinnatiDayton
7/24/16,1.1,2016,CincinnatiDayton
7/17/16,1.05,2016,CincinnatiDayton
7/10/16,1.06,2016,CincinnatiDayton
7/3/16,0.84,2016,CincinnatiDayton
6/26/16,0.92,2016,CincinnatiDayton
6/19/16,0.91,2016,CincinnatiDayton
6/12/16,1.05,2016,CincinnatiDayton
6/5/16,0.85,2016,CincinnatiDayton
5/29/16,0.84,2016,CincinnatiDayton
5/22/16,0.82,2016,CincinnatiDayton
5/15/16,0.88,2016,CincinnatiDayton
5/8/16,0.86,2016,CincinnatiDayton
5/1/16,0.94,2016,CincinnatiDayton
4/24/16,0.94,2016,CincinnatiDayton
4/17/16,0.93,2016,CincinnatiDayton
4/10/16,0.89,2016,CincinnatiDayton
4/3/16,0.89,2016,CincinnatiDayton
3/27/16,0.9,2016,CincinnatiDayton
3/20/16,0.9,2016,CincinnatiDayton
3/13/16,0.88,2016,CincinnatiDayton
3/6/16,0.85,2016,CincinnatiDayton
2/28/16,0.87,2016,CincinnatiDayton
2/21/16,0.86,2016,CincinnatiDayton
2/14/16,0.86,2016,CincinnatiDayton
2/7/16,0.81,2016,CincinnatiDayton
1/31/16,0.94,2016,CincinnatiDayton
1/24/16,0.89,2016,CincinnatiDayton
1/17/16,0.86,2016,CincinnatiDayton
1/10/16,0.92,2016,CincinnatiDayton
1/3/16,0.9,2016,CincinnatiDayton
12/25/16,1.07,2016,Columbus
12/18/16,1.06,2016,Columbus
12/11/16,0.98,2016,Columbus
12/4/16,0.84,2016,Columbus
11/27/16,1.1,2016,Columbus
11/20/16,1.33,2016,Columbus
11/13/16,1.38,2016,Columbus
11/6/16,1.41,2016,Columbus
10/30/16,1.1,2016,Columbus
10/23/16,1.11,2016,Columbus
10/16/16,1.31,2016,Columbus
10/9/16,1.33,2016,Columbus
10/2/16,1.3,2016,Columbus
9/25/16,1.14,2016,Columbus
9/18/16,1.07,2016,Columbus
9/11/16,1.06,2016,Columbus
9/4/16,1.06,2016,Columbus
8/28/16,1.07,2016,Columbus
8/21/16,1.2,2016,Columbus
8/14/16,1.17,2016,Columbus
8/7/16,1.18,2016,Columbus
7/31/16,1.21,2016,Columbus
7/24/16,1.15,2016,Columbus
7/17/16,1.18,2016,Columbus
7/10/16,1.06,2016,Columbus
7/3/16,0.94,2016,Columbus
6/26/16,1.04,2016,Columbus
6/19/16,1.13,2016,Columbus
6/12/16,1.13,2016,Columbus
6/5/16,1.07,2016,Columbus
5/29/16,0.93,2016,Columbus
5/22/16,0.83,2016,Columbus
5/15/16,0.84,2016,Columbus
5/8/16,0.9,2016,Columbus
5/1/16,0.71,2016,Columbus
4/24/16,0.72,2016,Columbus
4/17/16,0.97,2016,Columbus
4/10/16,0.96,2016,Columbus
4/3/16,0.95,2016,Columbus
3/27/16,1.01,2016,Columbus
3/20/16,1.04,2016,Columbus
3/13/16,1.05,2016,Columbus
3/6/16,0.95,2016,Columbus
2/28/16,1.03,2016,Columbus
2/21/16,1.05,2016,Columbus
2/14/16,0.91,2016,Columbus
2/7/16,0.81,2016,Columbus
1/31/16,0.92,2016,Columbus
1/24/16,0.89,2016,Columbus
1/17/16,1.03,2016,Columbus
1/10/16,0.97,2016,Columbus
1/3/16,0.91,2016,Columbus
12/25/16,0.76,2016,DallasFtWorth
12/18/16,0.69,2016,DallasFtWorth
12/11/16,0.69,2016,DallasFtWorth
12/4/16,0.69,2016,DallasFtWorth
11/27/16,0.9,2016,DallasFtWorth
11/20/16,1,2016,DallasFtWorth
11/13/16,1.08,2016,DallasFtWorth
11/6/16,1.14,2016,DallasFtWorth
10/30/16,1.14,2016,DallasFtWorth
10/23/16,1.08,2016,DallasFtWorth
10/16/16,0.99,2016,DallasFtWorth
10/9/16,0.93,2016,DallasFtWorth
10/2/16,0.95,2016,DallasFtWorth
9/25/16,0.92,2016,DallasFtWorth
9/18/16,0.8,2016,DallasFtWorth
9/11/16,0.79,2016,DallasFtWorth
9/4/16,0.74,2016,DallasFtWorth
8/28/16,0.74,2016,DallasFtWorth
8/21/16,0.77,2016,DallasFtWorth
8/14/16,0.88,2016,DallasFtWorth
8/7/16,0.83,2016,DallasFtWorth
7/31/16,0.88,2016,DallasFtWorth
7/24/16,0.94,2016,DallasFtWorth
7/17/16,0.96,2016,DallasFtWorth
7/10/16,0.91,2016,DallasFtWorth
7/3/16,0.89,2016,DallasFtWorth
6/26/16,0.85,2016,DallasFtWorth
6/19/16,0.87,2016,DallasFtWorth
6/12/16,0.84,2016,DallasFtWorth
6/5/16,0.82,2016,DallasFtWorth
5/29/16,0.77,2016,DallasFtWorth
5/22/16,0.7,2016,DallasFtWorth
5/15/16,0.71,2016,DallasFtWorth
5/8/16,0.72,2016,DallasFtWorth
5/1/16,0.71,2016,DallasFtWorth
4/24/16,0.65,2016,DallasFtWorth
4/17/16,0.69,2016,DallasFtWorth
4/10/16,0.69,2016,DallasFtWorth
4/3/16,0.7,2016,DallasFtWorth
3/27/16,0.76,2016,DallasFtWorth
3/20/16,0.74,2016,DallasFtWorth
3/13/16,0.78,2016,DallasFtWorth
3/6/16,0.76,2016,DallasFtWorth
2/28/16,0.74,2016,DallasFtWorth
2/21/16,0.83,2016,DallasFtWorth
2/14/16,0.65,2016,DallasFtWorth
2/7/16,0.71,2016,DallasFtWorth
1/31/16,0.8,2016,DallasFtWorth
1/24/16,1.02,2016,DallasFtWorth
1/17/16,0.79,2016,DallasFtWorth
1/10/16,0.85,2016,DallasFtWorth
1/3/16,0.78,2016,DallasFtWorth
12/25/16,1.04,2016,Denver
12/18/16,1.04,2016,Denver
12/11/16,0.95,2016,Denver
12/4/16,0.91,2016,Denver
11/27/16,1.3,2016,Denver
11/20/16,1.28,2016,Denver
11/13/16,1.18,2016,Denver
11/6/16,1.31,2016,Denver
10/30/16,1.13,2016,Denver
10/23/16,1.24,2016,Denver
10/16/16,1.15,2016,Denver
10/9/16,1.08,2016,Denver
10/2/16,1.18,2016,Denver
9/25/16,1.15,2016,Denver
9/18/16,1.02,2016,Denver
9/11/16,0.98,2016,Denver
9/4/16,0.91,2016,Denver
8/28/16,0.91,2016,Denver
8/21/16,1.22,2016,Denver
8/14/16,1.18,2016,Denver
8/7/16,1.14,2016,Denver
7/31/16,1.15,2016,Denver
7/24/16,1.17,2016,Denver
7/17/16,1.07,2016,Denver
7/10/16,1.04,2016,Denver
7/3/16,1.03,2016,Denver
6/26/16,0.98,2016,Denver
6/19/16,1,2016,Denver
6/12/16,0.96,2016,Denver
6/5/16,0.85,2016,Denver
5/29/16,0.85,2016,Denver
5/22/16,0.9,2016,Denver
5/15/16,0.9,2016,Denver
5/8/16,0.8,2016,Denver
5/1/16,0.87,2016,Denver
4/24/16,0.93,2016,Denver
4/17/16,0.78,2016,Denver
4/10/16,0.77,2016,Denver
4/3/16,0.83,2016,Denver
3/27/16,0.95,2016,Denver
3/20/16,0.73,2016,Denver
3/13/16,0.83,2016,Denver
3/6/16,0.98,2016,Denver
2/28/16,0.74,2016,Denver
2/21/16,0.73,2016,Denver
2/14/16,0.7,2016,Denver
2/7/16,0.63,2016,Denver
1/31/16,0.8,2016,Denver
1/24/16,0.6,2016,Denver
1/17/16,0.66,2016,Denver
1/10/16,0.72,2016,Denver
1/3/16,0.6,2016,Denver
12/25/16,1.06,2016,Detroit
12/18/16,1.05,2016,Detroit
12/11/16,0.95,2016,Detroit
12/4/16,0.81,2016,Detroit
11/27/16,1.18,2016,Detroit
11/20/16,1.35,2016,Detroit
11/13/16,1.39,2016,Detroit
11/6/16,1.4,2016,Detroit
10/30/16,1.4,2016,Detroit
10/23/16,1.35,2016,Detroit
10/16/16,1.26,2016,Detroit
10/9/16,1.27,2016,Detroit
10/2/16,1.25,2016,Detroit
9/25/16,1.24,2016,Detroit
9/18/16,1.1,2016,Detroit
9/11/16,1.09,2016,Detroit
9/4/16,1.08,2016,Detroit
8/28/16,1.01,2016,Detroit
8/21/16,1.15,2016,Detroit
8/14/16,1.08,2016,Detroit
8/7/16,1.13,2016,Detroit
7/31/16,1.16,2016,Detroit
7/24/16,1.15,2016,Detroit
7/17/16,1.17,2016,Detroit
7/10/16,1.18,2016,Detroit
7/3/16,1.17,2016,Detroit
6/26/16,1.13,2016,Detroit
6/19/16,1,2016,Detroit
6/12/16,0.98,2016,Detroit
6/5/16,0.92,2016,Detroit
5/29/16,1.04,2016,Detroit
5/22/16,1.07,2016,Detroit
5/15/16,0.86,2016,Detroit
5/8/16,0.96,2016,Detroit
5/1/16,1,2016,Detroit
4/24/16,1,2016,Detroit
4/17/16,0.97,2016,Detroit
4/10/16,1.03,2016,Detroit
4/3/16,1.02,2016,Detroit
3/27/16,1.05,2016,Detroit
3/20/16,1.09,2016,Detroit
3/13/16,1.12,2016,Detroit
3/6/16,0.97,2016,Detroit
2/28/16,1.13,2016,Detroit
2/21/16,1.2,2016,Detroit
2/14/16,1,2016,Detroit
2/7/16,0.77,2016,Detroit
1/31/16,1.04,2016,Detroit
1/24/16,0.94,2016,Detroit
1/17/16,1.11,2016,Detroit
1/10/16,1.1,2016,Detroit
1/3/16,0.86,2016,Detroit
12/25/16,1.33,2016,GrandRapids
12/18/16,1.14,2016,GrandRapids
12/11/16,1.2,2016,GrandRapids
12/4/16,0.92,2016,GrandRapids
11/27/16,1.44,2016,GrandRapids
11/20/16,1.46,2016,GrandRapids
11/13/16,1.59,2016,GrandRapids
11/6/16,1.67,2016,GrandRapids
10/30/16,1.42,2016,GrandRapids
10/23/16,1.72,2016,GrandRapids
10/16/16,1.63,2016,GrandRapids
10/9/16,1.62,2016,GrandRapids
10/2/16,1.6,2016,GrandRapids
9/25/16,1.55,2016,GrandRapids
9/18/16,1.49,2016,GrandRapids
9/11/16,1.58,2016,GrandRapids
9/4/16,1.52,2016,GrandRapids
8/28/16,1.45,2016,GrandRapids
8/21/16,1.63,2016,GrandRapids
8/14/16,1.53,2016,GrandRapids
8/7/16,1.59,2016,GrandRapids
7/31/16,1.6,2016,GrandRapids
7/24/16,1.6,2016,GrandRapids
7/17/16,1.58,2016,GrandRapids
7/10/16,1.6,2016,GrandRapids
7/3/16,1.49,2016,GrandRapids
6/26/16,1.26,2016,GrandRapids
6/19/16,1.26,2016,GrandRapids
6/12/16,1.36,2016,GrandRapids
6/5/16,0.93,2016,GrandRapids
5/29/16,1.32,2016,GrandRapids
5/22/16,1.31,2016,GrandRapids
5/15/16,0.88,2016,GrandRapids
5/8/16,1.04,2016,GrandRapids
5/1/16,1.12,2016,GrandRapids
4/24/16,1.07,2016,GrandRapids
4/17/16,0.89,2016,GrandRapids
4/10/16,1.17,2016,GrandRapids
4/3/16,1.1,2016,GrandRapids
3/27/16,0.99,2016,GrandRapids
3/20/16,1.07,2016,GrandRapids
3/13/16,1.15,2016,GrandRapids
3/6/16,0.91,2016,GrandRapids
2/28/16,1.07,2016,GrandRapids
2/21/16,1.16,2016,GrandRapids
2/14/16,1.13,2016,GrandRapids
2/7/16,0.94,2016,GrandRapids
1/31/16,1.13,2016,GrandRapids
1/24/16,0.94,2016,GrandRapids
1/17/16,1.05,2016,GrandRapids
1/10/16,1.17,2016,GrandRapids
1/3/16,0.92,2016,GrandRapids
12/25/16,1.11,2016,GreatLakes
12/18/16,1.11,2016,GreatLakes
12/11/16,1.03,2016,GreatLakes
12/4/16,0.97,2016,GreatLakes
11/27/16,1.18,2016,GreatLakes
11/20/16,1.23,2016,GreatLakes
11/13/16,1.41,2016,GreatLakes
11/6/16,1.48,2016,GreatLakes
10/30/16,1.36,2016,GreatLakes
10/23/16,1.35,2016,GreatLakes
10/16/16,1.4,2016,GreatLakes
10/9/16,1.35,2016,GreatLakes
10/2/16,1.38,2016,GreatLakes
9/25/16,1.37,2016,GreatLakes
9/18/16,1.28,2016,GreatLakes
9/11/16,1.3,2016,GreatLakes
9/4/16,1.3,2016,GreatLakes
8/28/16,1.27,2016,GreatLakes
8/21/16,1.34,2016,GreatLakes
8/14/16,1.3,2016,GreatLakes
8/7/16,1.33,2016,GreatLakes
7/31/16,1.34,2016,GreatLakes
7/24/16,1.32,2016,GreatLakes
7/17/16,1.25,2016,GreatLakes
7/10/16,1.24,2016,GreatLakes
7/3/16,1.13,2016,GreatLakes
6/26/16,1.13,2016,GreatLakes
6/19/16,1.1,2016,GreatLakes
6/12/16,1.15,2016,GreatLakes
6/5/16,1.01,2016,GreatLakes
5/29/16,1.05,2016,GreatLakes
5/22/16,1,2016,GreatLakes
5/15/16,0.91,2016,GreatLakes
5/8/16,0.94,2016,GreatLakes
5/1/16,0.94,2016,GreatLakes
4/24/16,0.96,2016,GreatLakes
4/17/16,0.98,2016,GreatLakes
4/10/16,1.05,2016,GreatLakes
4/3/16,1.04,2016,GreatLakes
3/27/16,0.97,2016,GreatLakes
3/20/16,1.06,2016,GreatLakes
3/13/16,1.03,2016,GreatLakes
3/6/16,0.98,2016,GreatLakes
2/28/16,1.05,2016,GreatLakes
2/21/16,1.07,2016,GreatLakes
2/14/16,0.96,2016,GreatLakes
2/7/16,0.85,2016,GreatLakes
1/31/16,1.04,2016,GreatLakes
1/24/16,0.95,2016,GreatLakes
1/17/16,1.05,2016,GreatLakes
1/10/16,1.06,2016,GreatLakes
1/3/16,0.92,2016,GreatLakes
12/25/16,1.45,2016,HarrisburgScranton
12/18/16,1.21,2016,HarrisburgScranton
12/11/16,1.26,2016,HarrisburgScranton
12/4/16,1.4,2016,HarrisburgScranton
11/27/16,1.4,2016,HarrisburgScranton
11/20/16,1.37,2016,HarrisburgScranton
11/13/16,1.42,2016,HarrisburgScranton
11/6/16,1.55,2016,HarrisburgScranton
10/30/16,1.59,2016,HarrisburgScranton
10/23/16,1.6,2016,HarrisburgScranton
10/16/16,1.49,2016,HarrisburgScranton
10/9/16,1.42,2016,HarrisburgScranton
10/2/16,1.4,2016,HarrisburgScranton
9/25/16,1.37,2016,HarrisburgScranton
9/18/16,1.26,2016,HarrisburgScranton
9/11/16,1.19,2016,HarrisburgScranton
9/4/16,1.15,2016,HarrisburgScranton
8/28/16,1.32,2016,HarrisburgScranton
8/21/16,1.28,2016,HarrisburgScranton
8/14/16,1.22,2016,HarrisburgScranton
8/7/16,1.24,2016,HarrisburgScranton
7/31/16,1.37,2016,HarrisburgScranton
7/24/16,1.36,2016,HarrisburgScranton
7/17/16,1.25,2016,HarrisburgScranton
7/10/16,1.21,2016,HarrisburgScranton
7/3/16,1.23,2016,HarrisburgScranton
6/26/16,1.24,2016,HarrisburgScranton
6/19/16,1.26,2016,HarrisburgScranton
6/12/16,1.24,2016,HarrisburgScranton
6/5/16,1.23,2016,HarrisburgScranton
5/29/16,1.13,2016,HarrisburgScranton
5/22/16,1.12,2016,HarrisburgScranton
5/15/16,1.08,2016,HarrisburgScranton
5/8/16,0.91,2016,HarrisburgScranton
5/1/16,0.99,2016,HarrisburgScranton
4/24/16,1.09,2016,HarrisburgScranton
4/17/16,1.05,2016,HarrisburgScranton
4/10/16,1.05,2016,HarrisburgScranton
4/3/16,1.13,2016,HarrisburgScranton
3/27/16,1.15,2016,HarrisburgScranton
3/20/16,1.08,2016,HarrisburgScranton
3/13/16,1.13,2016,HarrisburgScranton
3/6/16,1.17,2016,HarrisburgScranton
2/28/16,1.11,2016,HarrisburgScranton
2/21/16,1.15,2016,HarrisburgScranton
2/14/16,1.09,2016,HarrisburgScranton
2/7/16,1.1,2016,HarrisburgScranton
1/31/16,1.07,2016,HarrisburgScranton
1/24/16,1.13,2016,HarrisburgScranton
1/17/16,1.15,2016,HarrisburgScranton
1/10/16,1.14,2016,HarrisburgScranton
1/3/16,1.09,2016,HarrisburgScranton
12/25/16,1.49,2016,HartfordSpringfield
12/18/16,1.22,2016,HartfordSpringfield
12/11/16,1.42,2016,HartfordSpringfield
12/4/16,1.54,2016,HartfordSpringfield
11/27/16,1.57,2016,HartfordSpringfield
11/20/16,1.62,2016,HartfordSpringfield
11/13/16,1.82,2016,HartfordSpringfield
11/6/16,1.83,2016,HartfordSpringfield
10/30/16,1.81,2016,HartfordSpringfield
10/23/16,1.78,2016,HartfordSpringfield
10/16/16,1.82,2016,HartfordSpringfield
10/9/16,1.62,2016,HartfordSpringfield
10/2/16,1.69,2016,HartfordSpringfield
9/25/16,1.63,2016,HartfordSpringfield
9/18/16,1.51,2016,HartfordSpringfield
9/11/16,1.22,2016,HartfordSpringfield
9/4/16,1.54,2016,HartfordSpringfield
8/28/16,1.59,2016,HartfordSpringfield
8/21/16,1.46,2016,HartfordSpringfield
8/14/16,1.46,2016,HartfordSpringfield
8/7/16,1.5,2016,HartfordSpringfield
7/31/16,1.72,2016,HartfordSpringfield
7/24/16,1.7,2016,HartfordSpringfield
7/17/16,1.63,2016,HartfordSpringfield
7/10/16,1.46,2016,HartfordSpringfield
7/3/16,1.47,2016,HartfordSpringfield
6/26/16,1.41,2016,HartfordSpringfield
6/19/16,1.5,2016,HartfordSpringfield
6/12/16,1.47,2016,HartfordSpringfield
6/5/16,1.46,2016,HartfordSpringfield
5/29/16,1.15,2016,HartfordSpringfield
5/22/16,1.26,2016,HartfordSpringfield
5/15/16,1.24,2016,HartfordSpringfield
5/8/16,0.86,2016,HartfordSpringfield
5/1/16,1.18,2016,HartfordSpringfield
4/24/16,1.25,2016,HartfordSpringfield
4/17/16,1.18,2016,HartfordSpringfield
4/10/16,1.17,2016,HartfordSpringfield
4/3/16,1.36,2016,HartfordSpringfield
3/27/16,1.31,2016,HartfordSpringfield
3/20/16,1.17,2016,HartfordSpringfield
3/13/16,1.3,2016,HartfordSpringfield
3/6/16,1.27,2016,HartfordSpringfield
2/28/16,1.17,2016,HartfordSpringfield
2/21/16,1.28,2016,HartfordSpringfield
2/14/16,1.1,2016,HartfordSpringfield
2/7/16,1.16,2016,HartfordSpringfield
1/31/16,1.12,2016,HartfordSpringfield
1/24/16,1.27,2016,HartfordSpringfield
1/17/16,1.18,2016,HartfordSpringfield
1/10/16,1.26,2016,HartfordSpringfield
1/3/16,1.07,2016,HartfordSpringfield
12/25/16,0.72,2016,Houston
12/18/16,0.63,2016,Houston
12/11/16,0.73,2016,Houston
12/4/16,0.71,2016,Houston
11/27/16,0.82,2016,Houston
11/20/16,0.99,2016,Houston
11/13/16,1.05,2016,Houston
11/6/16,1.12,2016,Houston
10/30/16,1.15,2016,Houston
10/23/16,1,2016,Houston
10/16/16,0.98,2016,Houston
10/9/16,0.98,2016,Houston
10/2/16,0.98,2016,Houston
9/25/16,0.96,2016,Houston
9/18/16,0.83,2016,Houston
9/11/16,0.76,2016,Houston
9/4/16,0.72,2016,Houston
8/28/16,0.88,2016,Houston
8/21/16,0.9,2016,Houston
8/14/16,0.9,2016,Houston
8/7/16,0.92,2016,Houston
7/31/16,0.98,2016,Houston
7/24/16,0.96,2016,Houston
7/17/16,0.92,2016,Houston
7/10/16,0.89,2016,Houston
7/3/16,0.92,2016,Houston
6/26/16,0.88,2016,Houston
6/19/16,0.89,2016,Houston
6/12/16,0.83,2016,Houston
6/5/16,0.85,2016,Houston
5/29/16,0.82,2016,Houston
5/22/16,0.68,2016,Houston
5/15/16,0.69,2016,Houston
5/8/16,0.65,2016,Houston
5/1/16,0.68,2016,Houston
4/24/16,0.67,2016,Houston
4/17/16,0.69,2016,Houston
4/10/16,0.7,2016,Houston
4/3/16,0.72,2016,Houston
3/27/16,0.75,2016,Houston
3/20/16,0.76,2016,Houston
3/13/16,0.76,2016,Houston
3/6/16,0.76,2016,Houston
2/28/16,0.76,2016,Houston
2/21/16,0.8,2016,Houston
2/14/16,0.67,2016,Houston
2/7/16,0.69,2016,Houston
1/31/16,0.74,2016,Houston
1/24/16,0.91,2016,Houston
1/17/16,0.83,2016,Houston
1/10/16,0.84,2016,Houston
1/3/16,0.78,2016,Houston
12/25/16,1.13,2016,Indianapolis
12/18/16,1.19,2016,Indianapolis
12/11/16,1.17,2016,Indianapolis
12/4/16,1.18,2016,Indianapolis
11/27/16,1.34,2016,Indianapolis
11/20/16,1.29,2016,Indianapolis
11/13/16,1.29,2016,Indianapolis
11/6/16,1.37,2016,Indianapolis
10/30/16,1.2,2016,Indianapolis
10/23/16,1.31,2016,Indianapolis
10/16/16,1.27,2016,Indianapolis
10/9/16,1.2,2016,Indianapolis
10/2/16,1.31,2016,Indianapolis
9/25/16,1.39,2016,Indianapolis
9/18/16,1.26,2016,Indianapolis
9/11/16,1.29,2016,Indianapolis
9/4/16,1.31,2016,Indianapolis
8/28/16,1.27,2016,Indianapolis
8/21/16,1.3,2016,Indianapolis
8/14/16,1.27,2016,Indianapolis
8/7/16,1.33,2016,Indianapolis
7/31/16,1.27,2016,Indianapolis
7/24/16,1.2,2016,Indianapolis
7/17/16,1.08,2016,Indianapolis
7/10/16,1.12,2016,Indianapolis
7/3/16,1.1,2016,Indianapolis
6/26/16,1.15,2016,Indianapolis
6/19/16,1.13,2016,Indianapolis
6/12/16,1.12,2016,Indianapolis
6/5/16,1.05,2016,Indianapolis
5/29/16,1.01,2016,Indianapolis
5/22/16,0.87,2016,Indianapolis
5/15/16,0.88,2016,Indianapolis
5/8/16,0.93,2016,Indianapolis
5/1/16,0.92,2016,Indianapolis
4/24/16,0.95,2016,Indianapolis
4/17/16,0.97,2016,Indianapolis
4/10/16,1.07,2016,Indianapolis
4/3/16,0.99,2016,Indianapolis
3/27/16,0.99,2016,Indianapolis
3/20/16,1.12,2016,Indianapolis
3/13/16,1.03,2016,Indianapolis
3/6/16,0.96,2016,Indianapolis
2/28/16,0.99,2016,Indianapolis
2/21/16,1.03,2016,Indianapolis
2/14/16,0.83,2016,Indianapolis
2/7/16,0.88,2016,Indianapolis
1/31/16,0.98,2016,Indianapolis
1/24/16,0.93,2016,Indianapolis
1/17/16,0.97,2016,Indianapolis
1/10/16,1,2016,Indianapolis
1/3/16,0.95,2016,Indianapolis
12/25/16,0.81,2016,Jacksonville
12/18/16,0.84,2016,Jacksonville
12/11/16,1.17,2016,Jacksonville
12/4/16,0.89,2016,Jacksonville
11/27/16,1.36,2016,Jacksonville
11/20/16,1.36,2016,Jacksonville
11/13/16,1.31,2016,Jacksonville
11/6/16,1.41,2016,Jacksonville
10/30/16,1.41,2016,Jacksonville
10/23/16,1.35,2016,Jacksonville
10/16/16,1.12,2016,Jacksonville
10/9/16,1.31,2016,Jacksonville
10/2/16,1.31,2016,Jacksonville
9/25/16,1.26,2016,Jacksonville
9/18/16,1.05,2016,Jacksonville
9/11/16,1.1,2016,Jacksonville
9/4/16,0.94,2016,Jacksonville
8/28/16,1.14,2016,Jacksonville
8/21/16,1.11,2016,Jacksonville
8/14/16,1.11,2016,Jacksonville
8/7/16,1.23,2016,Jacksonville
7/31/16,1.23,2016,Jacksonville
7/24/16,1.21,2016,Jacksonville
7/17/16,1.22,2016,Jacksonville
7/10/16,1.19,2016,Jacksonville
7/3/16,0.93,2016,Jacksonville
6/26/16,1.19,2016,Jacksonville
6/19/16,0.94,2016,Jacksonville
6/12/16,1.2,2016,Jacksonville
6/5/16,0.95,2016,Jacksonville
5/29/16,0.92,2016,Jacksonville
5/22/16,1.17,2016,Jacksonville
5/15/16,0.79,2016,Jacksonville
5/8/16,0.8,2016,Jacksonville
5/1/16,0.68,2016,Jacksonville
4/24/16,0.8,2016,Jacksonville
4/17/16,1,2016,Jacksonville
4/10/16,0.8,2016,Jacksonville
4/3/16,1.01,2016,Jacksonville
3/27/16,1.06,2016,Jacksonville
3/20/16,1.07,2016,Jacksonville
3/13/16,0.81,2016,Jacksonville
3/6/16,1.06,2016,Jacksonville
2/28/16,0.77,2016,Jacksonville
2/21/16,1.01,2016,Jacksonville
2/14/16,0.95,2016,Jacksonville
2/7/16,0.54,2016,Jacksonville
1/31/16,1.04,2016,Jacksonville
1/24/16,0.93,2016,Jacksonville
1/17/16,1.21,2016,Jacksonville
1/10/16,0.95,2016,Jacksonville
1/3/16,1.09,2016,Jacksonville
12/25/16,0.82,2016,LasVegas
12/18/16,0.81,2016,LasVegas
12/11/16,0.83,2016,LasVegas
12/4/16,0.91,2016,LasVegas
11/27/16,0.86,2016,LasVegas
11/20/16,1.12,2016,LasVegas
11/13/16,1.1,2016,LasVegas
11/6/16,1.2,2016,LasVegas
10/30/16,1.16,2016,LasVegas
10/23/16,1.13,2016,LasVegas
10/16/16,1.08,2016,LasVegas
10/9/16,1.16,2016,LasVegas
10/2/16,1.22,2016,LasVegas
9/25/16,1.2,2016,LasVegas
9/18/16,1.12,2016,LasVegas
9/11/16,0.89,2016,LasVegas
9/4/16,1.03,2016,LasVegas
8/28/16,1.03,2016,LasVegas
8/21/16,1,2016,LasVegas
8/14/16,1.08,2016,LasVegas
8/7/16,1.11,2016,LasVegas
7/31/16,1.17,2016,LasVegas
7/24/16,1.15,2016,LasVegas
7/17/16,1.08,2016,LasVegas
7/10/16,1,2016,LasVegas
7/3/16,1,2016,LasVegas
6/26/16,0.94,2016,LasVegas
6/19/16,0.91,2016,LasVegas
6/12/16,0.94,2016,LasVegas
6/5/16,0.89,2016,LasVegas
5/29/16,0.89,2016,LasVegas
5/22/16,0.93,2016,LasVegas
5/15/16,0.86,2016,LasVegas
5/8/16,0.83,2016,LasVegas
5/1/16,0.85,2016,LasVegas
4/24/16,0.83,2016,LasVegas
4/17/16,0.81,2016,LasVegas
4/10/16,0.87,2016,LasVegas
4/3/16,0.84,2016,LasVegas
3/27/16,0.85,2016,LasVegas
3/20/16,0.82,2016,LasVegas
3/13/16,0.79,2016,LasVegas
3/6/16,0.91,2016,LasVegas
2/28/16,0.86,2016,LasVegas
2/21/16,0.83,2016,LasVegas
2/14/16,0.79,2016,LasVegas
2/7/16,0.74,2016,LasVegas
