Date,num_bags,year,region
11/1/15,21706.68,2015,Roanoke
10/25/15,19662.35,2015,Roanoke
10/18/15,21570.47,2015,Roanoke
10/11/15,26315.96,2015,Roanoke
10/4/15,24788.88,2015,Roanoke
9/27/15,19580.71,2015,Roanoke
9/20/15,23770.14,2015,Roanoke
9/13/15,28194.07,2015,Roanoke
9/6/15,33050.28,2015,Roanoke
8/30/15,30352.74,2015,Roanoke
8/23/15,29295.96,2015,Roanoke
8/16/15,29038.41,2015,Roanoke
8/9/15,30114.32,2015,Roanoke
8/2/15,28450.2,2015,Roanoke
7/26/15,31073.35,2015,Roanoke
7/19/15,33820.42,2015,Roanoke
7/12/15,34430.38,2015,Roanoke
7/5/15,39017.24,2015,Roanoke
6/28/15,37248.89,2015,Roanoke
6/21/15,36598.52,2015,Roanoke
6/14/15,38423.54,2015,Roanoke
6/7/15,38863.12,2015,Roanoke
5/31/15,34881.28,2015,Roanoke
5/24/15,35973.41,2015,Roanoke
5/17/15,33803.81,2015,Roanoke
5/10/15,36773.19,2015,Roanoke
5/3/15,32580.81,2015,Roanoke
4/26/15,27733.4,2015,Roanoke
4/19/15,31213.28,2015,Roanoke
4/12/15,30036.67,2015,Roanoke
4/5/15,28281.56,2015,Roanoke
3/29/15,24095.86,2015,Roanoke
3/22/15,28188.95,2015,Roanoke
3/15/15,28334.59,2015,Roanoke
3/8/15,31548.04,2015,Roanoke
3/1/15,26994.6,2015,Roanoke
2/22/15,26074.28,2015,Roanoke
2/15/15,28674.03,2015,Roanoke
2/8/15,28554.64,2015,Roanoke
2/1/15,30471.81,2015,Roanoke
1/25/15,33310.01,2015,Roanoke
1/18/15,29457.09,2015,Roanoke
1/11/15,29842.1,2015,Roanoke
1/4/15,23332.97,2015,Roanoke
12/27/15,42090.49,2015,Sacramento
12/20/15,45152.67,2015,Sacramento
12/13/15,43253.61,2015,Sacramento
12/6/15,38644.34,2015,Sacramento
11/29/15,36591.97,2015,Sacramento
11/22/15,39405.23,2015,Sacramento
11/15/15,39707.1,2015,Sacramento
11/8/15,42153.1,2015,Sacramento
11/1/15,38515.75,2015,Sacramento
10/25/15,42041.18,2015,Sacramento
10/18/15,43963.77,2015,Sacramento
10/11/15,45098.53,2015,Sacramento
10/4/15,35121.9,2015,Sacramento
9/27/15,39676.01,2015,Sacramento
9/20/15,41185.7,2015,Sacramento
9/13/15,47534.93,2015,Sacramento
9/6/15,49975.71,2015,Sacramento
8/30/15,48058.5,2015,Sacramento
8/23/15,46984,2015,Sacramento
8/16/15,49367.82,2015,Sacramento
8/9/15,49058.44,2015,Sacramento
8/2/15,48750.72,2015,Sacramento
7/26/15,51583.69,2015,Sacramento
7/19/15,54572.39,2015,Sacramento
7/12/15,57129.47,2015,Sacramento
7/5/15,67335.82,2015,Sacramento
6/28/15,56932.07,2015,Sacramento
6/21/15,55748.74,2015,Sacramento
6/14/15,58386.05,2015,Sacramento
6/7/15,53695.75,2015,Sacramento
5/31/15,45784.54,2015,Sacramento
5/24/15,48450.54,2015,Sacramento
5/17/15,43324.61,2015,Sacramento
5/10/15,44760.05,2015,Sacramento
5/3/15,41485.92,2015,Sacramento
4/26/15,46748.71,2015,Sacramento
4/19/15,43418.46,2015,Sacramento
4/12/15,41668.76,2015,Sacramento
4/5/15,54074.24,2015,Sacramento
3/29/15,62923.5,2015,Sacramento
3/22/15,83611.14,2015,Sacramento
3/15/15,48082.12,2015,Sacramento
3/8/15,50002.75,2015,Sacramento
3/1/15,39017.62,2015,Sacramento
2/22/15,39235.2,2015,Sacramento
2/15/15,41744.74,2015,Sacramento
2/8/15,40435.38,2015,Sacramento
2/1/15,39738.53,2015,Sacramento
1/25/15,38819.19,2015,Sacramento
1/18/15,39320.62,2015,Sacramento
1/11/15,43729.56,2015,Sacramento
1/4/15,39600.08,2015,Sacramento
12/27/15,148004.82,2015,SanDiego
12/20/15,145559.55,2015,SanDiego
12/13/15,172045.33,2015,SanDiego
12/6/15,142269.38,2015,SanDiego
11/29/15,80862.62,2015,SanDiego
11/22/15,73350.7,2015,SanDiego
11/15/15,71573.34,2015,SanDiego
11/8/15,65663.77,2015,SanDiego
11/1/15,59472.47,2015,SanDiego
10/25/15,51591.92,2015,SanDiego
10/18/15,51370.42,2015,SanDiego
10/11/15,37541.38,2015,SanDiego
10/4/15,35912.61,2015,SanDiego
9/27/15,36841.32,2015,SanDiego
9/20/15,42656.63,2015,SanDiego
9/13/15,51402.37,2015,SanDiego
9/6/15,46041.03,2015,SanDiego
8/30/15,47145.37,2015,SanDiego
8/23/15,35146.06,2015,SanDiego
8/16/15,39151.88,2015,SanDiego
8/9/15,43037.04,2015,SanDiego
8/2/15,44134.93,2015,SanDiego
7/26/15,37883.85,2015,SanDiego
7/19/15,45181.38,2015,SanDiego
7/12/15,41887.14,2015,SanDiego
7/5/15,52306.9,2015,SanDiego
6/28/15,42519.03,2015,SanDiego
6/21/15,45654.06,2015,SanDiego
6/14/15,47695.91,2015,SanDiego
6/7/15,50436.2,2015,SanDiego
5/31/15,43435.79,2015,SanDiego
5/24/15,34409.91,2015,SanDiego
5/17/15,32985.6,2015,SanDiego
5/10/15,46804.91,2015,SanDiego
5/3/15,54378.35,2015,SanDiego
4/26/15,43742.85,2015,SanDiego
4/19/15,47833.34,2015,SanDiego
4/12/15,50276.09,2015,SanDiego
4/5/15,42526.45,2015,SanDiego
3/29/15,45428.04,2015,SanDiego
3/22/15,44551.18,2015,SanDiego
3/15/15,43196.29,2015,SanDiego
3/8/15,47821.85,2015,SanDiego
3/1/15,38271.41,2015,SanDiego
2/22/15,47811.06,2015,SanDiego
2/15/15,39267.34,2015,SanDiego
2/8/15,42168.21,2015,SanDiego
2/1/15,41625.89,2015,SanDiego
1/25/15,35060.12,2015,SanDiego
1/18/15,32682.78,2015,SanDiego
1/11/15,35484.4,2015,SanDiego
1/4/15,36852.99,2015,SanDiego
12/27/15,59699.2,2015,SanFrancisco
12/20/15,65863.51,2015,SanFrancisco
12/13/15,69907.84,2015,SanFrancisco
12/6/15,55914.28,2015,SanFrancisco
11/29/15,54694.01,2015,SanFrancisco
11/22/15,56732.83,2015,SanFrancisco
11/15/15,64629.08,2015,SanFrancisco
11/8/15,78127.9,2015,SanFrancisco
11/1/15,59793.91,2015,SanFrancisco
10/25/15,69432.75,2015,SanFrancisco
10/18/15,75526.07,2015,SanFrancisco
10/11/15,72798.38,2015,SanFrancisco
10/4/15,47921.11,2015,SanFrancisco
9/27/15,65437.81,2015,SanFrancisco
9/20/15,69655.95,2015,SanFrancisco
9/13/15,76904.56,2015,SanFrancisco
9/6/15,77768.63,2015,SanFrancisco
8/30/15,79706.7,2015,SanFrancisco
8/23/15,73081.95,2015,SanFrancisco
8/16/15,80218.92,2015,SanFrancisco
8/9/15,75267.19,2015,SanFrancisco
8/2/15,77320.82,2015,SanFrancisco
7/26/15,79427.61,2015,SanFrancisco
7/19/15,82475.36,2015,SanFrancisco
7/12/15,89795.11,2015,SanFrancisco
7/5/15,101029.34,2015,SanFrancisco
6/28/15,85242.6,2015,SanFrancisco
6/21/15,86014.2,2015,SanFrancisco
6/14/15,80431.5,2015,SanFrancisco
6/7/15,77328.49,2015,SanFrancisco
5/31/15,76087.42,2015,SanFrancisco
5/24/15,77389.63,2015,SanFrancisco
5/17/15,72595.29,2015,SanFrancisco
5/10/15,74446.83,2015,SanFrancisco
5/3/15,65327.99,2015,SanFrancisco
4/26/15,79763.23,2015,SanFrancisco
4/19/15,74092.75,2015,SanFrancisco
4/12/15,75080.91,2015,SanFrancisco
4/5/15,90075.1,2015,SanFrancisco
3/29/15,110683.59,2015,SanFrancisco
3/22/15,106219.42,2015,SanFrancisco
3/15/15,94629.73,2015,SanFrancisco
3/8/15,96460.01,2015,SanFrancisco
3/1/15,67758.06,2015,SanFrancisco
2/22/15,80955.21,2015,SanFrancisco
2/15/15,78180.39,2015,SanFrancisco
2/8/15,74764.6,2015,SanFrancisco
2/1/15,65344.53,2015,SanFrancisco
1/25/15,83160.71,2015,SanFrancisco
1/18/15,78809.61,2015,SanFrancisco
1/11/15,86365.43,2015,SanFrancisco
1/4/15,82484.31,2015,SanFrancisco
12/27/15,163282.83,2015,Seattle
12/20/15,170625.58,2015,Seattle
12/13/15,173616.66,2015,Seattle
12/6/15,380463.57,2015,Seattle
11/29/15,141505.48,2015,Seattle
11/22/15,149574.61,2015,Seattle
11/15/15,274024.06,2015,Seattle
11/8/15,173012.26,2015,Seattle
11/1/15,143118.89,2015,Seattle
10/25/15,179825.96,2015,Seattle
10/18/15,141311.6,2015,Seattle
10/11/15,236162.14,2015,Seattle
10/4/15,116490.89,2015,Seattle
9/27/15,146171.63,2015,Seattle
9/20/15,178390.07,2015,Seattle
9/13/15,164191.08,2015,Seattle
9/6/15,124195.98,2015,Seattle
8/30/15,112137.13,2015,Seattle
8/23/15,138530.85,2015,Seattle
8/16/15,110369.01,2015,Seattle
8/9/15,120360.39,2015,Seattle
8/2/15,115293.24,2015,Seattle
7/26/15,92421.13,2015,Seattle
7/19/15,90162.67,2015,Seattle
7/12/15,119003.82,2015,Seattle
7/5/15,101373.46,2015,Seattle
6/28/15,84517.69,2015,Seattle
6/21/15,110588.9,2015,Seattle
6/14/15,119758.54,2015,Seattle
6/7/15,78781.52,2015,Seattle
5/31/15,99889.7,2015,Seattle
5/24/15,109668.66,2015,Seattle
5/17/15,87879.88,2015,Seattle
5/10/15,123759.63,2015,Seattle
5/3/15,95493.06,2015,Seattle
4/26/15,89268.48,2015,Seattle
4/19/15,103707.33,2015,Seattle
4/12/15,65951.43,2015,Seattle
4/5/15,69588.14,2015,Seattle
3/29/15,75186.63,2015,Seattle
3/22/15,82909.98,2015,Seattle
3/15/15,79078.82,2015,Seattle
3/8/15,69966.25,2015,Seattle
3/1/15,110717.87,2015,Seattle
2/22/15,82808.62,2015,Seattle
2/15/15,58247.14,2015,Seattle
2/8/15,67361.34,2015,Seattle
2/1/15,143116.9,2015,Seattle
1/25/15,61449.41,2015,Seattle
1/18/15,68250.89,2015,Seattle
1/11/15,86855.48,2015,Seattle
1/4/15,111554.96,2015,Seattle
12/27/15,57249.75,2015,SouthCarolina
12/20/15,49487.98,2015,SouthCarolina
12/13/15,53689.68,2015,SouthCarolina
12/6/15,46316.9,2015,SouthCarolina
11/29/15,42801.07,2015,SouthCarolina
11/22/15,43345.68,2015,SouthCarolina
11/15/15,35143.6,2015,SouthCarolina
11/8/15,39718.69,2015,SouthCarolina
11/1/15,58741.07,2015,SouthCarolina
10/25/15,52518.8,2015,SouthCarolina
10/18/15,49369.29,2015,SouthCarolina
10/11/15,61147.52,2015,SouthCarolina
10/4/15,58649.87,2015,SouthCarolina
9/27/15,51329.38,2015,SouthCarolina
9/20/15,71477.38,2015,SouthCarolina
9/13/15,69966.5,2015,SouthCarolina
9/6/15,86517.63,2015,SouthCarolina
8/30/15,75880.69,2015,SouthCarolina
8/23/15,89642.51,2015,SouthCarolina
8/16/15,84760.22,2015,SouthCarolina
8/9/15,87081.14,2015,SouthCarolina
8/2/15,77550.5,2015,SouthCarolina
7/26/15,85644.86,2015,SouthCarolina
7/19/15,77507.49,2015,SouthCarolina
7/12/15,79172.38,2015,SouthCarolina
7/5/15,89263.83,2015,SouthCarolina
6/28/15,94248.26,2015,SouthCarolina
6/21/15,96387.01,2015,SouthCarolina
6/14/15,88543.07,2015,SouthCarolina
6/7/15,91280.65,2015,SouthCarolina
5/31/15,76250.04,2015,SouthCarolina
5/24/15,81734.51,2015,SouthCarolina
5/17/15,82453.98,2015,SouthCarolina
5/10/15,69855.24,2015,SouthCarolina
5/3/15,86801.25,2015,SouthCarolina
4/26/15,68330.58,2015,SouthCarolina
4/19/15,78051.53,2015,SouthCarolina
4/12/15,70520.02,2015,SouthCarolina
4/5/15,61466.69,2015,SouthCarolina
3/29/15,71512.42,2015,SouthCarolina
3/22/15,83671.96,2015,SouthCarolina
3/15/15,63961.8,2015,SouthCarolina
3/8/15,62840.24,2015,SouthCarolina
3/1/15,68425.29,2015,SouthCarolina
2/22/15,70004.39,2015,SouthCarolina
2/15/15,60249.6,2015,SouthCarolina
2/8/15,59543.76,2015,SouthCarolina
2/1/15,79706.75,2015,SouthCarolina
1/25/15,64163.71,2015,SouthCarolina
1/18/15,56975.63,2015,SouthCarolina
1/11/15,63367.54,2015,SouthCarolina
1/4/15,68870.22,2015,SouthCarolina
12/27/15,852656.17,2015,SouthCentral
12/20/15,759069.21,2015,SouthCentral
12/13/15,671313.43,2015,SouthCentral
12/6/15,639039.37,2015,SouthCentral
11/29/15,601011.86,2015,SouthCentral
11/22/15,668922.06,2015,SouthCentral
11/15/15,767185.69,2015,SouthCentral
11/8/15,648983.07,2015,SouthCentral
11/1/15,660163.45,2015,SouthCentral
10/25/15,583832.41,2015,SouthCentral
10/18/15,572922.73,2015,SouthCentral
10/11/15,624295.99,2015,SouthCentral
10/4/15,691699.79,2015,SouthCentral
9/27/15,608981.85,2015,SouthCentral
9/20/15,600986.51,2015,SouthCentral
9/13/15,728227.71,2015,SouthCentral
9/6/15,723133.66,2015,SouthCentral
8/30/15,612042.13,2015,SouthCentral
8/23/15,599225.99,2015,SouthCentral
8/16/15,626262.47,2015,SouthCentral
8/9/15,616582.63,2015,SouthCentral
8/2/15,586106.01,2015,SouthCentral
7/26/15,640741.18,2015,SouthCentral
7/19/15,766441.65,2015,SouthCentral
7/12/15,668330.39,2015,SouthCentral
7/5/15,857318.55,2015,SouthCentral
6/28/15,869763.29,2015,SouthCentral
6/21/15,857458.52,2015,SouthCentral
6/14/15,874884.95,2015,SouthCentral
6/7/15,778328.56,2015,SouthCentral
5/31/15,678140.86,2015,SouthCentral
5/24/15,636646.52,2015,SouthCentral
5/17/15,616787.66,2015,SouthCentral
5/10/15,685754.92,2015,SouthCentral
5/3/15,713924.16,2015,SouthCentral
4/26/15,619798.7,2015,SouthCentral
4/19/15,638184.59,2015,SouthCentral
4/12/15,590480.11,2015,SouthCentral
4/5/15,730848.26,2015,SouthCentral
3/29/15,696227.9,2015,SouthCentral
3/22/15,665688.14,2015,SouthCentral
3/15/15,653367.16,2015,SouthCentral
3/8/15,713532.2,2015,SouthCentral
3/1/15,649550.24,2015,SouthCentral
2/22/15,640697.37,2015,SouthCentral
2/15/15,642455.17,2015,SouthCentral
2/8/15,573512.32,2015,SouthCentral
2/1/15,646594.32,2015,SouthCentral
1/25/15,569012.95,2015,SouthCentral
1/18/15,554739.03,2015,SouthCentral
1/11/15,630813.48,2015,SouthCentral
1/4/15,570682.81,2015,SouthCentral
12/27/15,689385.9,2015,Southeast
12/20/15,535049.65,2015,Southeast
12/13/15,598734.7,2015,Southeast
12/6/15,421481.86,2015,Southeast
11/29/15,532750.78,2015,Southeast
11/22/15,569248.07,2015,Southeast
11/15/15,472050.5,2015,Southeast
11/8/15,453679.96,2015,Southeast
11/1/15,664706.85,2015,Southeast
10/25/15,510768.78,2015,Southeast
10/18/15,545844.22,2015,Southeast
10/11/15,755015.91,2015,Southeast
10/4/15,732122.6,2015,Southeast
9/27/15,494765.62,2015,Southeast
9/20/15,804545.2,2015,Southeast
9/13/15,608182.51,2015,Southeast
9/6/15,881613.71,2015,Southeast
8/30/15,625962.12,2015,Southeast
8/23/15,644139.08,2015,Southeast
8/16/15,665006.77,2015,Southeast
8/9/15,795955.12,2015,Southeast
8/2/15,624082.02,2015,Southeast
7/26/15,624197.52,2015,Southeast
7/19/15,710304.07,2015,Southeast
7/12/15,629756.16,2015,Southeast
7/5/15,892288.82,2015,Southeast
6/28/15,780701.23,2015,Southeast
6/21/15,891882.82,2015,Southeast
6/14/15,749424.22,2015,Southeast
6/7/15,819542.15,2015,Southeast
5/31/15,602974.22,2015,Southeast
5/24/15,747294.44,2015,Southeast
5/17/15,599906.11,2015,Southeast
5/10/15,559133.5,2015,Southeast
5/3/15,880125.23,2015,Southeast
4/26/15,596410.45,2015,Southeast
4/19/15,604809.78,2015,Southeast
4/12/15,664120.69,2015,Southeast
4/5/15,603911.64,2015,Southeast
3/29/15,526376.76,2015,Southeast
3/22/15,722405.24,2015,Southeast
3/15/15,499505.24,2015,Southeast
3/8/15,528577.63,2015,Southeast
3/1/15,650175.97,2015,Southeast
2/22/15,564495.84,2015,Southeast
2/15/15,496956.81,2015,Southeast
2/8/15,457962.13,2015,Southeast
2/1/15,776257.35,2015,Southeast
1/25/15,502397.09,2015,Southeast
1/18/15,484236.48,2015,Southeast
1/11/15,475337.14,2015,Southeast
1/4/15,568730.84,2015,Southeast
12/27/15,22039.81,2015,Spokane
12/20/15,24499.24,2015,Spokane
12/13/15,22273.67,2015,Spokane
12/6/15,39460.5,2015,Spokane
11/29/15,15204.47,2015,Spokane
11/22/15,14000.11,2015,Spokane
11/15/15,26395.24,2015,Spokane
11/8/15,16116.33,2015,Spokane
11/1/15,13658.51,2015,Spokane
10/25/15,14771.47,2015,Spokane
10/18/15,11298.84,2015,Spokane
10/11/15,18479.05,2015,Spokane
10/4/15,10054.67,2015,Spokane
9/27/15,12539.42,2015,Spokane
9/20/15,12114.63,2015,Spokane
9/13/15,12475.89,2015,Spokane
9/6/15,12820.37,2015,Spokane
8/30/15,9429.8,2015,Spokane
8/23/15,11939.99,2015,Spokane
8/16/15,9950.38,2015,Spokane
8/9/15,11761.63,2015,Spokane
8/2/15,11954.51,2015,Spokane
7/26/15,12060.88,2015,Spokane
7/19/15,11475.29,2015,Spokane
7/12/15,13754.79,2015,Spokane
7/5/15,11592.92,2015,Spokane
6/28/15,9944.71,2015,Spokane
6/21/15,12770.38,2015,Spokane
6/14/15,12621.45,2015,Spokane
6/7/15,9182.63,2015,Spokane
5/31/15,12797.1,2015,Spokane
5/24/15,14362.08,2015,Spokane
5/17/15,12710.93,2015,Spokane
5/10/15,14372.43,2015,Spokane
5/3/15,12312.4,2015,Spokane
4/26/15,12543.8,2015,Spokane
4/19/15,14557.79,2015,Spokane
4/12/15,10498.84,2015,Spokane
4/5/15,10175.14,2015,Spokane
3/29/15,9696.01,2015,Spokane
3/22/15,10906.3,2015,Spokane
3/15/15,8878.55,2015,Spokane
3/8/15,7518.25,2015,Spokane
3/1/15,13926.48,2015,Spokane
2/22/15,12095.19,2015,Spokane
2/15/15,8453.34,2015,Spokane
2/8/15,5325.75,2015,Spokane
2/1/15,12313.11,2015,Spokane
1/25/15,8010.36,2015,Spokane
1/18/15,8489.31,2015,Spokane
1/11/15,8595.05,2015,Spokane
1/4/15,10002.54,2015,Spokane
12/27/15,76408.87,2015,StLouis
12/20/15,71186.48,2015,StLouis
12/13/15,76857.64,2015,StLouis
12/6/15,61812.08,2015,StLouis
11/29/15,64703.6,2015,StLouis
11/22/15,67846.05,2015,StLouis
11/15/15,68859.83,2015,StLouis
11/8/15,64198.07,2015,StLouis
11/1/15,68463.97,2015,StLouis
10/25/15,61819.35,2015,StLouis
10/18/15,55606.62,2015,StLouis
10/11/15,55707.98,2015,StLouis
10/4/15,49921.59,2015,StLouis
9/27/15,42643.02,2015,StLouis
9/20/15,49957.28,2015,StLouis
9/13/15,57625.6,2015,StLouis
9/6/15,58383.52,2015,StLouis
8/30/15,55562.09,2015,StLouis
8/23/15,56623.12,2015,StLouis
8/16/15,59345.94,2015,StLouis
8/9/15,60178.04,2015,StLouis
8/2/15,61459.44,2015,StLouis
7/26/15,58136.12,2015,StLouis
7/19/15,63651.68,2015,StLouis
7/12/15,56652.13,2015,StLouis
7/5/15,69956.37,2015,StLouis
6/28/15,69410.93,2015,StLouis
6/21/15,74925.07,2015,StLouis
6/14/15,73636.45,2015,StLouis
6/7/15,63211.07,2015,StLouis
5/31/15,61136.57,2015,StLouis
5/24/15,62241.03,2015,StLouis
5/17/15,52814.74,2015,StLouis
5/10/15,59623.07,2015,StLouis
5/3/15,47809.69,2015,StLouis
4/26/15,48896.86,2015,StLouis
4/19/15,45327.69,2015,StLouis
4/12/15,38323.44,2015,StLouis
4/5/15,46877.98,2015,StLouis
3/29/15,46842.81,2015,StLouis
3/22/15,47591.28,2015,StLouis
3/15/15,50344.06,2015,StLouis
3/8/15,41663.6,2015,StLouis
3/1/15,46026.18,2015,StLouis
2/22/15,43669.64,2015,StLouis
2/15/15,47524.63,2015,StLouis
2/8/15,41883.03,2015,StLouis
2/1/15,49768.12,2015,StLouis
1/25/15,46375.55,2015,StLouis
1/18/15,41018.95,2015,StLouis
1/11/15,44511.92,2015,StLouis
1/4/15,38412.1,2015,StLouis
12/27/15,17940.65,2015,Syracuse
12/20/15,16474.25,2015,Syracuse
12/13/15,16455.23,2015,Syracuse
12/6/15,15306.35,2015,Syracuse
11/29/15,13839.08,2015,Syracuse
11/22/15,15904.98,2015,Syracuse
11/15/15,16555.91,2015,Syracuse
11/8/15,17112.74,2015,Syracuse
11/1/15,17721.57,2015,Syracuse
10/25/15,17568.9,2015,Syracuse
10/18/15,19729.08,2015,Syracuse
10/11/15,16399.22,2015,Syracuse
10/4/15,17417.44,2015,Syracuse
9/27/15,10110.05,2015,Syracuse
9/20/15,8941.23,2015,Syracuse
9/13/15,11436.14,2015,Syracuse
9/6/15,10081.42,2015,Syracuse
8/30/15,9064.05,2015,Syracuse
8/23/15,11660.76,2015,Syracuse
8/16/15,11261.32,2015,Syracuse
8/9/15,10859.71,2015,Syracuse
8/2/15,13396.2,2015,Syracuse
7/26/15,17192.87,2015,Syracuse
7/19/15,23356.77,2015,Syracuse
7/12/15,28610.24,2015,Syracuse
7/5/15,29063.43,2015,Syracuse
6/28/15,29971.67,2015,Syracuse
6/21/15,24061.39,2015,Syracuse
6/14/15,34559.23,2015,Syracuse
6/7/15,27287.24,2015,Syracuse
5/31/15,29065.41,2015,Syracuse
5/24/15,26415.68,2015,Syracuse
5/17/15,26693.18,2015,Syracuse
5/10/15,32893.46,2015,Syracuse
5/3/15,25736.5,2015,Syracuse
4/26/15,24599.38,2015,Syracuse
4/19/15,27145.72,2015,Syracuse
4/12/15,24170.77,2015,Syracuse
4/5/15,24602.39,2015,Syracuse
3/29/15,22497.9,2015,Syracuse
3/22/15,24222.66,2015,Syracuse
3/15/15,19042.97,2015,Syracuse
3/8/15,21555.96,2015,Syracuse
3/1/15,24330.97,2015,Syracuse
2/22/15,20081.29,2015,Syracuse
2/15/15,18240.96,2015,Syracuse
2/8/15,24082.57,2015,Syracuse
2/1/15,25844.56,2015,Syracuse
1/25/15,21145.1,2015,Syracuse
1/18/15,14818.36,2015,Syracuse
1/11/15,19441.98,2015,Syracuse
1/4/15,17715.21,2015,Syracuse
12/27/15,94152.49,2015,Tampa
12/20/15,68729.4,2015,Tampa
12/13/15,82353.73,2015,Tampa
12/6/15,51757.17,2015,Tampa
11/29/15,75625.46,2015,Tampa
11/22/15,77721.92,2015,Tampa
11/15/15,65218.55,2015,Tampa
11/8/15,59451.29,2015,Tampa
11/1/15,90340.3,2015,Tampa
10/25/15,72991.62,2015,Tampa
10/18/15,90093.59,2015,Tampa
10/11/15,135834.99,2015,Tampa
10/4/15,137296.74,2015,Tampa
9/27/15,82385.73,2015,Tampa
9/20/15,141685.72,2015,Tampa
9/13/15,89640.66,2015,Tampa
9/6/15,136435.1,2015,Tampa
8/30/15,82699.9,2015,Tampa
8/23/15,82411.89,2015,Tampa
8/16/15,93499.85,2015,Tampa
8/9/15,111093.97,2015,Tampa
8/2/15,83660.42,2015,Tampa
7/26/15,83483.11,2015,Tampa
7/19/15,100746.86,2015,Tampa
7/12/15,84599.91,2015,Tampa
7/5/15,128487.92,2015,Tampa
6/28/15,112201.13,2015,Tampa
6/21/15,116949.97,2015,Tampa
6/14/15,100710.16,2015,Tampa
6/7/15,101726.86,2015,Tampa
5/31/15,73642.93,2015,Tampa
5/24/15,97550.29,2015,Tampa
5/17/15,74648.61,2015,Tampa
5/10/15,68870.84,2015,Tampa
5/3/15,118179.16,2015,Tampa
4/26/15,81181.77,2015,Tampa
4/19/15,78191.01,2015,Tampa
4/12/15,89504.08,2015,Tampa
4/5/15,85296.44,2015,Tampa
3/29/15,66588.03,2015,Tampa
3/22/15,96616,2015,Tampa
3/15/15,64026.86,2015,Tampa
3/8/15,73768.29,2015,Tampa
3/1/15,87472.18,2015,Tampa
2/22/15,78737.16,2015,Tampa
2/15/15,67663.34,2015,Tampa
2/8/15,59249.19,2015,Tampa
2/1/15,116945.11,2015,Tampa
1/25/15,68895.19,2015,Tampa
1/18/15,63066.57,2015,Tampa
1/11/15,56919.19,2015,Tampa
1/4/15,75991.75,2015,Tampa
12/27/15,6288852.44,2015,TotalUS
12/20/15,5842743.55,2015,TotalUS
12/13/15,6364279.64,2015,TotalUS
12/6/15,6302262.96,2015,TotalUS
11/29/15,4789009,2015,TotalUS
11/22/15,5347835.89,2015,TotalUS
11/15/15,6174345.95,2015,TotalUS
11/8/15,5151513.67,2015,TotalUS
11/1/15,5268565.42,2015,TotalUS
10/25/15,4957516.02,2015,TotalUS
10/18/15,4910238.66,2015,TotalUS
10/11/15,5447001.44,2015,TotalUS
10/4/15,4905188.79,2015,TotalUS
9/27/15,4417407.34,2015,TotalUS
9/20/15,5188361.31,2015,TotalUS
9/13/15,5363750.56,2015,TotalUS
9/6/15,5581833.37,2015,TotalUS
8/30/15,5054348.25,2015,TotalUS
8/23/15,4956010.38,2015,TotalUS
8/16/15,5114911.87,2015,TotalUS
8/9/15,5310327.3,2015,TotalUS
8/2/15,5039517.25,2015,TotalUS
7/26/15,5429599.36,2015,TotalUS
7/19/15,5821532.98,2015,TotalUS
7/12/15,5891860.33,2015,TotalUS
7/5/15,6743614.96,2015,TotalUS
6/28/15,6557305.21,2015,TotalUS
6/21/15,6464119.81,2015,TotalUS
6/14/15,6736304.04,2015,TotalUS
6/7/15,6293216.9,2015,TotalUS
5/31/15,5713003.39,2015,TotalUS
5/24/15,5930474.24,2015,TotalUS
5/17/15,5444853.81,2015,TotalUS
5/10/15,5818347.73,2015,TotalUS
5/3/15,5783173.92,2015,TotalUS
4/26/15,5303307.24,2015,TotalUS
4/19/15,5545446.91,2015,TotalUS
4/12/15,5234560.94,2015,TotalUS
4/5/15,5162693.36,2015,TotalUS
3/29/15,5105697.16,2015,TotalUS
3/22/15,5089974.15,2015,TotalUS
3/15/15,4916591.2,2015,TotalUS
3/8/15,5272966.75,2015,TotalUS
3/1/15,4908090.63,2015,TotalUS
2/22/15,5016746.91,2015,TotalUS
2/15/15,4756762.52,2015,TotalUS
2/8/15,4709852.62,2015,TotalUS
2/1/15,5384427.62,2015,TotalUS
1/25/15,4800192.94,2015,TotalUS
1/18/15,4652069.81,2015,TotalUS
1/11/15,4517384.18,2015,TotalUS
1/4/15,4498940.02,2015,TotalUS
12/27/15,1410681.68,2015,West
12/20/15,1274757.19,2015,West
12/13/15,1370013.83,2015,West
12/6/15,1945832.15,2015,West
11/29/15,936710.91,2015,West
11/22/15,1226467.77,2015,West
11/15/15,1792437.92,2015,West
11/8/15,1114328.4,2015,West
11/1/15,1139428.49,2015,West
10/25/15,1246073.81,2015,West
10/18/15,1119504.06,2015,West
10/11/15,1354079.39,2015,West
10/4/15,968402.49,2015,West
9/27/15,975941.51,2015,West
9/20/15,1093844.42,2015,West
9/13/15,1162462.36,2015,West
9/6/15,1006861.26,2015,West
8/30/15,864029.01,2015,West
8/23/15,874951.19,2015,West
8/16/15,926273.57,2015,West
8/9/15,958695.11,2015,West
8/2/15,897635.9,2015,West
7/26/15,911220.95,2015,West
7/19/15,1008593.49,2015,West
7/12/15,1019569.43,2015,West
7/5/15,959673.43,2015,West
6/28/15,900452.87,2015,West
6/21/15,977615.26,2015,West
6/14/15,991775.64,2015,West
6/7/15,952727.66,2015,West
5/31/15,815978.6,2015,West
5/24/15,775856.93,2015,West
